device,s1,s2,s3,s4,sum,sum-squared,time-ms,state
ctrl2_80bpm,662,92,639,653,0,0,97,0
ctrl2_80bpm,662,92,639,656,0,0,97,0
ctrl2_80bpm,663,92,648,658,0,0,97,0
ctrl2_80bpm,664,92,653,654,0,0,97,0
ctrl2_80bpm,665,92,653,658,0,0,97,0
ctrl2_80bpm,664,90,655,655,0,0,97,0
ctrl2_80bpm,664,88,656,655,0,0,97,0
ctrl2_80bpm,662,85,653,659,0,0,97,0
ctrl2_80bpm,666,81,652,663,0,0,97,0
ctrl2_80bpm,661,84,652,664,0,0,97,0
ctrl2_80bpm,664,82,653,664,0,0,97,0
ctrl2_80bpm,663,82,652,660,0,0,97,0
ctrl2_80bpm,667,84,659,659,0,0,97,0
ctrl2_80bpm,664,90,672,663,0,0,97,0
ctrl2_80bpm,672,92,705,667,0,0,97,0
ctrl2_80bpm,678,92,738,668,0,0,106,0
ctrl2_80bpm,686,93,767,670,0,0,106,0
ctrl2_80bpm,684,92,773,665,0,0,106,0
ctrl2_80bpm,684,88,751,666,0,0,106,0
ctrl2_80bpm,677,88,718,671,0,0,106,0
ctrl2_80bpm,671,88,683,665,0,0,106,0
ctrl2_80bpm,661,88,657,663,0,0,106,0
ctrl2_80bpm,655,88,629,663,0,0,106,0
ctrl2_80bpm,655,88,626,657,0,0,106,0
ctrl2_80bpm,656,90,614,655,0,0,106,0
ctrl2_80bpm,653,90,627,654,0,0,106,0
ctrl2_80bpm,660,92,639,652,0,0,106,0
ctrl2_80bpm,663,93,656,652,0,0,106,0
ctrl2_80bpm,671,92,676,655,0,0,106,0
ctrl2_80bpm,669,92,684,656,0,0,106,0
ctrl2_80bpm,671,91,684,655,0,0,106,0
ctrl2_80bpm,669,92,679,656,0,0,106,0
ctrl2_80bpm,668,89,667,660,0,0,106,0
ctrl2_80bpm,665,85,655,662,0,0,106,0
ctrl2_80bpm,662,84,647,663,0,0,106,0
ctrl2_80bpm,659,81,639,664,0,0,106,0
ctrl2_80bpm,665,83,639,663,0,0,106,0
ctrl2_80bpm,663,81,639,659,0,0,106,0
ctrl2_80bpm,659,82,648,659,0,0,106,0
ctrl2_80bpm,660,84,652,661,0,0,106,0
ctrl2_80bpm,661,89,657,659,0,0,106,0
ctrl2_80bpm,664,96,662,662,0,0,106,0
ctrl2_80bpm,661,92,662,660,0,0,106,0
ctrl2_80bpm,660,86,664,661,0,0,106,0
ctrl2_80bpm,658,88,662,661,0,0,106,0
ctrl2_80bpm,659,90,662,659,0,0,106,0
ctrl2_80bpm,665,91,660,661,0,0,106,0
ctrl2_80bpm,660,89,659,660,0,0,106,0
ctrl2_80bpm,662,90,659,662,0,0,106,0
ctrl2_80bpm,668,90,663,665,0,0,106,0
ctrl2_80bpm,667,92,680,659,0,0,106,0
ctrl2_80bpm,675,92,705,661,0,0,106,0
ctrl2_80bpm,688,95,743,657,0,0,58,0
ctrl2_80bpm,696,94,780,665,0,0,58,0
ctrl2_80bpm,700,92,788,660,0,0,58,0
ctrl2_80bpm,695,90,772,663,0,0,58,0
ctrl2_80bpm,683,88,725,659,0,0,58,0
ctrl2_80bpm,676,88,701,657,0,0,58,0
ctrl2_80bpm,672,88,663,659,0,0,58,0
ctrl2_80bpm,661,84,634,659,0,0,58,0
ctrl2_80bpm,656,83,624,654,0,0,58,0
ctrl2_80bpm,660,84,613,659,0,0,58,0
ctrl2_80bpm,663,84,624,660,0,0,58,0
ctrl2_80bpm,657,82,637,662,0,0,58,0
ctrl2_80bpm,665,83,659,663,0,0,58,0
ctrl2_80bpm,668,85,677,661,0,0,58,0
ctrl2_80bpm,665,89,684,665,0,0,58,0
ctrl2_80bpm,669,91,686,660,0,0,58,0
ctrl2_80bpm,668,91,685,667,0,0,58,0
ctrl2_80bpm,662,92,674,668,0,0,58,0
ctrl2_80bpm,659,85,656,663,0,0,58,0
ctrl2_80bpm,660,88,653,662,0,0,58,0
ctrl2_80bpm,659,88,639,663,0,0,58,0
ctrl2_80bpm,660,90,639,661,0,0,58,0
ctrl2_80bpm,657,89,639,660,0,0,58,0
ctrl2_80bpm,662,90,647,659,0,0,58,0
ctrl2_80bpm,662,91,647,659,0,0,58,0
ctrl2_80bpm,667,91,651,661,0,0,58,0
ctrl2_80bpm,661,92,655,657,0,0,58,0
ctrl2_80bpm,668,92,662,659,0,0,58,0
ctrl2_80bpm,666,92,657,660,0,0,58,0
ctrl2_80bpm,666,92,660,657,0,0,58,0
ctrl2_80bpm,667,90,660,655,0,0,58,0
ctrl2_80bpm,664,92,656,658,0,0,58,0
ctrl2_80bpm,667,90,657,655,0,0,58,0
ctrl2_80bpm,664,90,656,655,0,0,58,0
ctrl2_80bpm,664,85,653,659,0,0,58,0
ctrl2_80bpm,663,85,657,659,0,0,58,0
ctrl2_80bpm,669,85,672,660,0,0,58,0
ctrl2_80bpm,679,84,715,663,0,0,58,0
ctrl2_80bpm,687,85,753,665,0,0,59,0
ctrl2_80bpm,691,82,783,667,0,0,59,0
ctrl2_80bpm,697,88,789,671,0,0,59,0
ctrl2_80bpm,699,89,772,671,0,0,59,0
ctrl2_80bpm,683,87,733,671,0,0,59,0
ctrl2_80bpm,671,84,695,669,0,0,59,0
ctrl2_80bpm,667,89,667,664,0,0,59,0
ctrl2_80bpm,656,86,639,662,0,0,59,0
ctrl2_80bpm,656,90,627,659,0,0,59,0
ctrl2_80bpm,650,89,621,660,0,0,59,0
ctrl2_80bpm,656,92,628,659,0,0,59,0
ctrl2_80bpm,657,92,639,657,0,0,59,0
ctrl2_80bpm,666,92,663,659,0,0,59,0
ctrl2_80bpm,668,94,674,662,0,0,59,0
ctrl2_80bpm,671,92,684,657,0,0,59,0
ctrl2_80bpm,674,91,688,656,0,0,59,0
ctrl2_80bpm,671,92,684,660,0,0,59,0
ctrl2_80bpm,669,92,679,660,0,0,59,0
ctrl2_80bpm,668,91,663,659,0,0,59,0
ctrl2_80bpm,667,90,647,655,0,0,59,0
ctrl2_80bpm,663,90,639,656,0,0,59,0
ctrl2_80bpm,661,88,639,655,0,0,59,0
ctrl2_80bpm,662,88,634,657,0,0,59,0
ctrl2_80bpm,661,85,630,660,0,0,59,0
ctrl2_80bpm,659,81,635,660,0,0,59,0
ctrl2_80bpm,661,84,639,659,0,0,59,0
ctrl2_80bpm,660,82,652,663,0,0,59,0
ctrl2_80bpm,666,80,655,664,0,0,59,0
ctrl2_80bpm,667,84,660,665,0,0,59,0
ctrl2_80bpm,661,90,665,667,0,0,59,0
ctrl2_80bpm,661,89,667,658,0,0,59,0
ctrl2_80bpm,662,92,655,657,0,0,59,0
ctrl2_80bpm,659,88,663,659,0,0,59,0
ctrl2_80bpm,655,88,659,663,0,0,59,0
ctrl2_80bpm,658,90,648,660,0,0,59,0
ctrl2_80bpm,661,92,656,662,0,0,59,0
ctrl2_80bpm,665,92,663,663,0,0,59,0
ctrl2_80bpm,668,92,686,660,0,0,59,0
ctrl2_80bpm,676,92,725,663,0,0,58,0
ctrl2_80bpm,684,92,756,666,0,0,58,0
ctrl2_80bpm,693,94,787,667,0,0,58,0
ctrl2_80bpm,697,92,788,667,0,0,58,0
ctrl2_80bpm,690,91,756,669,0,0,58,0
ctrl2_80bpm,685,88,713,663,0,0,58,0
ctrl2_80bpm,675,87,676,659,0,0,58,0
ctrl2_80bpm,665,88,651,655,0,0,58,0
ctrl2_80bpm,660,86,628,655,0,0,58,0
ctrl2_80bpm,658,88,615,653,0,0,58,0
ctrl2_80bpm,656,89,610,653,0,0,58,0
ctrl2_80bpm,660,86,620,659,0,0,58,0
ctrl2_80bpm,662,86,636,655,0,0,58,0
ctrl2_80bpm,665,88,655,661,0,0,58,0
ctrl2_80bpm,668,84,678,660,0,0,58,0
ctrl2_80bpm,665,80,684,663,0,0,58,0
ctrl2_80bpm,667,82,680,663,0,0,58,0
ctrl2_80bpm,670,88,675,669,0,0,58,0
ctrl2_80bpm,667,88,667,667,0,0,58,0
ctrl2_80bpm,662,94,657,668,0,0,58,0
ctrl2_80bpm,656,92,651,663,0,0,58,0
ctrl2_80bpm,653,88,651,659,0,0,58,0
ctrl2_80bpm,656,89,639,658,0,0,58,0
ctrl2_80bpm,660,90,639,658,0,0,58,0
ctrl2_80bpm,652,90,639,663,0,0,58,0
ctrl2_80bpm,663,90,639,657,0,0,58,0
ctrl2_80bpm,663,92,649,656,0,0,58,0
ctrl2_80bpm,664,91,654,661,0,0,58,0
ctrl2_80bpm,665,92,661,660,0,0,58,0
ctrl2_80bpm,664,90,657,659,0,0,58,0
ctrl2_80bpm,663,90,659,658,0,0,58,0
ctrl2_80bpm,667,92,665,658,0,0,58,0
ctrl2_80bpm,665,92,661,657,0,0,58,0
ctrl2_80bpm,664,92,658,658,0,0,58,0
ctrl2_80bpm,663,92,652,654,0,0,58,0
ctrl2_80bpm,661,90,656,653,0,0,58,0
ctrl2_80bpm,667,90,657,659,0,0,58,0
ctrl2_80bpm,663,90,666,657,0,0,58,0
ctrl2_80bpm,673,88,700,659,0,0,58,0
ctrl2_80bpm,685,84,732,663,0,0,114,0
ctrl2_80bpm,691,86,767,667,0,0,114,0
ctrl2_80bpm,692,83,780,669,0,0,114,0
ctrl2_80bpm,691,80,757,672,0,0,114,0
ctrl2_80bpm,685,83,726,669,0,0,114,0
ctrl2_80bpm,668,84,690,668,0,0,114,0
ctrl2_80bpm,666,86,660,665,0,0,114,0
ctrl2_80bpm,661,89,636,663,0,0,114,0
ctrl2_80bpm,652,86,626,659,0,0,114,0
ctrl2_80bpm,651,88,623,661,0,0,114,0
ctrl2_80bpm,653,92,633,658,0,0,114,0
ctrl2_80bpm,657,92,639,657,0,0,114,0
ctrl2_80bpm,662,92,662,661,0,0,114,0
ctrl2_80bpm,669,92,676,660,0,0,114,0
ctrl2_80bpm,673,92,687,661,0,0,114,0
ctrl2_80bpm,673,91,690,664,0,0,114,0
ctrl2_80bpm,675,90,684,661,0,0,114,0
ctrl2_80bpm,670,90,671,661,0,0,114,0
ctrl2_80bpm,669,90,664,663,0,0,114,0
ctrl2_80bpm,668,92,654,661,0,0,114,0
ctrl2_80bpm,665,88,647,654,0,0,114,0
ctrl2_80bpm,661,90,639,651,0,0,114,0
ctrl2_80bpm,663,91,635,652,0,0,114,0
ctrl2_80bpm,663,92,639,651,0,0,114,0
ctrl2_80bpm,665,88,649,654,0,0,114,0
ctrl2_80bpm,663,86,639,656,0,0,114,0
ctrl2_80bpm,667,85,652,658,0,0,114,0
ctrl2_80bpm,666,84,653,661,0,0,114,0
ctrl2_80bpm,668,83,659,659,0,0,114,0
ctrl2_80bpm,667,82,655,661,0,0,114,0
ctrl2_80bpm,663,84,663,665,0,0,114,0
ctrl2_80bpm,663,88,660,668,0,0,114,0
ctrl2_80bpm,663,91,658,661,0,0,114,0
ctrl2_80bpm,665,92,663,659,0,0,114,0
ctrl2_80bpm,660,89,660,663,0,0,114,0
ctrl2_80bpm,659,88,663,656,0,0,114,0
ctrl2_80bpm,661,92,676,660,0,0,114,0
ctrl2_80bpm,669,92,703,660,0,0,114,0
ctrl2_80bpm,684,94,744,662,0,0,114,0
ctrl2_80bpm,696,94,774,666,0,0,114,0
ctrl2_80bpm,699,92,785,671,0,0,114,0
ctrl2_80bpm,697,90,763,668,0,0,114,0
ctrl2_80bpm,691,88,731,667,0,0,114,0
ctrl2_80bpm,675,88,690,663,0,0,114,0
ctrl2_80bpm,671,88,667,662,0,0,114,0
ctrl2_80bpm,671,88,644,661,0,0,114,0
ctrl2_80bpm,661,90,627,655,0,0,114,0
ctrl2_80bpm,660,89,627,649,0,0,114,0
ctrl2_80bpm,662,90,632,655,0,0,114,0
ctrl2_80bpm,661,91,638,652,0,0,114,0
ctrl2_80bpm,668,87,657,653,0,0,114,0
ctrl2_80bpm,668,88,671,652,0,0,114,0
ctrl2_80bpm,673,86,687,655,0,0,114,0
ctrl2_80bpm,671,81,681,662,0,0,114,0
ctrl2_80bpm,673,82,674,661,0,0,114,0
ctrl2_80bpm,670,80,672,663,0,0,114,0
ctrl2_80bpm,668,80,661,665,0,0,114,0
ctrl2_80bpm,664,84,655,666,0,0,114,0
ctrl2_80bpm,654,88,649,661,0,0,114,0
ctrl2_80bpm,656,93,649,660,0,0,114,0
ctrl2_80bpm,655,92,647,657,0,0,114,0
ctrl2_80bpm,657,88,650,661,0,0,114,0
ctrl2_80bpm,652,88,653,663,0,0,114,0
ctrl2_80bpm,658,90,653,663,0,0,114,0
ctrl2_80bpm,664,92,650,659,0,0,114,0
ctrl2_80bpm,658,92,659,663,0,0,114,0
ctrl2_80bpm,664,91,663,662,0,0,114,0
ctrl2_80bpm,661,90,661,656,0,0,114,0
ctrl2_80bpm,665,90,661,660,0,0,114,0
ctrl2_80bpm,668,91,660,662,0,0,114,0
ctrl2_80bpm,665,90,657,657,0,0,114,0
ctrl2_80bpm,667,90,655,659,0,0,114,0
ctrl2_80bpm,663,90,657,653,0,0,114,0
ctrl2_80bpm,661,91,659,654,0,0,114,0
ctrl2_80bpm,668,92,671,656,0,0,114,0
ctrl2_80bpm,674,92,701,657,0,0,114,0
ctrl2_80bpm,686,96,743,660,0,0,114,0
ctrl2_80bpm,694,92,794,661,0,0,114,0
ctrl2_80bpm,700,88,809,667,0,0,114,0
ctrl2_80bpm,700,84,789,664,0,0,114,0
ctrl2_80bpm,689,82,741,666,0,0,114,0
ctrl2_80bpm,682,78,703,666,0,0,114,0
ctrl2_80bpm,673,78,670,664,0,0,114,0
ctrl2_80bpm,664,81,639,661,0,0,114,0
ctrl2_80bpm,660,88,631,660,0,0,114,0
ctrl2_80bpm,655,91,625,659,0,0,114,0
ctrl2_80bpm,653,90,632,660,0,0,114,0
ctrl2_80bpm,659,88,639,659,0,0,114,0
ctrl2_80bpm,661,90,661,662,0,0,114,0
ctrl2_80bpm,665,92,683,660,0,0,114,0
ctrl2_80bpm,668,92,693,663,0,0,114,0
ctrl2_80bpm,673,92,699,661,0,0,114,0
ctrl2_80bpm,668,91,693,665,0,0,114,0
ctrl2_80bpm,670,89,678,668,0,0,114,0
ctrl2_80bpm,667,89,661,661,0,0,114,0
ctrl2_80bpm,665,90,656,660,0,0,114,0
ctrl2_80bpm,665,90,647,661,0,0,114,0
ctrl2_80bpm,663,90,639,658,0,0,114,0
ctrl2_80bpm,661,90,636,658,0,0,114,0
ctrl2_80bpm,661,91,639,652,0,0,114,0
ctrl2_80bpm,663,91,646,654,0,0,114,0
ctrl2_80bpm,661,90,639,650,0,0,114,0
ctrl2_80bpm,666,92,654,655,0,0,114,0
ctrl2_80bpm,669,89,654,655,0,0,114,0
ctrl2_80bpm,668,86,656,656,0,0,114,0
ctrl2_80bpm,666,85,655,659,0,0,114,0
ctrl2_80bpm,666,81,656,661,0,0,114,0
ctrl2_80bpm,664,84,658,662,0,0,114,0
ctrl2_80bpm,669,80,653,664,0,0,114,0
ctrl2_80bpm,663,81,660,663,0,0,114,0
ctrl2_80bpm,661,84,658,665,0,0,114,0
ctrl2_80bpm,661,90,662,659,0,0,114,0
ctrl2_80bpm,667,96,681,661,0,0,114,0
ctrl2_80bpm,671,96,708,665,0,0,114,0
ctrl2_80bpm,683,96,751,668,0,0,113,0
ctrl2_80bpm,691,92,792,669,0,0,113,0
ctrl2_80bpm,696,89,812,666,0,0,113,0
ctrl2_80bpm,697,89,791,668,0,0,113,0
ctrl2_80bpm,683,88,753,669,0,0,113,0
ctrl2_80bpm,676,85,705,669,0,0,113,0
ctrl2_80bpm,665,85,664,662,0,0,113,0
ctrl2_80bpm,662,86,636,664,0,0,113,0
ctrl2_80bpm,659,88,622,660,0,0,113,0
ctrl2_80bpm,653,88,610,656,0,0,113,0
ctrl2_80bpm,652,89,615,655,0,0,113,0
ctrl2_80bpm,659,92,638,655,0,0,113,0
ctrl2_80bpm,664,92,663,653,0,0,113,0
ctrl2_80bpm,667,92,681,652,0,0,113,0
ctrl2_80bpm,667,92,692,655,0,0,113,0
ctrl2_80bpm,673,91,692,660,0,0,113,0
ctrl2_80bpm,671,87,681,671,0,0,113,0
ctrl2_80bpm,669,84,665,660,0,0,113,0
ctrl2_80bpm,668,84,653,665,0,0,113,0
ctrl2_80bpm,665,81,639,664,0,0,113,0
ctrl2_80bpm,658,80,639,664,0,0,113,0
ctrl2_80bpm,660,80,636,663,0,0,113,0
ctrl2_80bpm,657,84,635,660,0,0,113,0
ctrl2_80bpm,656,89,639,661,0,0,113,0
ctrl2_80bpm,660,92,648,659,0,0,113,0
ctrl2_80bpm,652,92,647,663,0,0,113,0
ctrl2_80bpm,660,88,654,665,0,0,113,0
ctrl2_80bpm,663,88,656,664,0,0,113,0
ctrl2_80bpm,662,90,661,660,0,0,113,0
ctrl2_80bpm,658,88,663,663,0,0,113,0
ctrl2_80bpm,662,90,668,663,0,0,113,0
ctrl2_80bpm,660,89,657,665,0,0,113,0
ctrl2_80bpm,663,89,659,658,0,0,113,0
ctrl2_80bpm,664,90,655,660,0,0,113,0
ctrl2_80bpm,665,90,659,660,0,0,113,0
ctrl2_80bpm,669,90,663,656,0,0,113,0
ctrl2_80bpm,668,92,675,657,0,0,113,0
ctrl2_80bpm,679,92,709,658,0,0,113,0
ctrl2_80bpm,692,96,760,660,0,0,113,0
ctrl2_80bpm,700,93,797,660,0,0,113,0
ctrl2_80bpm,703,91,800,668,0,0,113,0
ctrl2_80bpm,697,90,779,660,0,0,113,0
ctrl2_80bpm,684,85,722,665,0,0,113,0
ctrl2_80bpm,672,82,676,667,0,0,113,0
ctrl2_80bpm,667,80,636,663,0,0,113,0
ctrl2_80bpm,660,80,614,661,0,0,113,0
ctrl2_80bpm,658,80,604,660,0,0,113,0
ctrl2_80bpm,659,80,608,658,0,0,113,0
ctrl2_80bpm,653,83,618,660,0,0,113,0
ctrl2_80bpm,659,88,639,660,0,0,113,0
ctrl2_80bpm,664,93,667,662,0,0,113,0
ctrl2_80bpm,668,96,679,664,0,0,113,0
ctrl2_80bpm,667,92,691,665,0,0,113,0
ctrl2_80bpm,669,88,695,667,0,0,113,0
ctrl2_80bpm,667,85,679,667,0,0,113,0
ctrl2_80bpm,663,88,671,667,0,0,113,0
ctrl2_80bpm,661,89,656,663,0,0,113,0
ctrl2_80bpm,659,89,639,664,0,0,113,0
ctrl2_80bpm,656,88,638,657,0,0,113,0
ctrl2_80bpm,658,88,637,659,0,0,113,0
ctrl2_80bpm,659,89,629,658,0,0,113,0
ctrl2_80bpm,661,91,639,658,0,0,113,0
ctrl2_80bpm,661,91,639,652,0,0,113,0
ctrl2_80bpm,662,92,646,655,0,0,113,0
ctrl2_80bpm,665,92,660,655,0,0,113,0
ctrl2_80bpm,664,92,660,657,0,0,113,0
ctrl2_80bpm,667,90,659,651,0,0,113,0
ctrl2_80bpm,661,90,664,653,0,0,113,0
ctrl2_80bpm,665,90,658,657,0,0,113,0
ctrl2_80bpm,665,86,660,660,0,0,113,0
ctrl2_80bpm,663,84,655,660,0,0,113,0
ctrl2_80bpm,661,84,652,663,0,0,113,0
ctrl2_80bpm,667,84,653,660,0,0,113,0
ctrl2_80bpm,669,81,671,663,0,0,113,0
ctrl2_80bpm,677,84,697,662,0,0,113,0
ctrl2_80bpm,683,86,740,666,0,0,113,0
ctrl2_80bpm,690,91,781,669,0,0,113,0
ctrl2_80bpm,700,92,803,669,0,0,113,0
ctrl2_80bpm,697,88,781,672,0,0,113,0
ctrl2_80bpm,683,87,745,667,0,0,113,0
ctrl2_80bpm,668,88,703,670,0,0,113,0
ctrl2_80bpm,663,84,664,666,0,0,113,0
ctrl2_80bpm,657,85,639,665,0,0,113,0
ctrl2_80bpm,655,86,630,660,0,0,113,0
ctrl2_80bpm,656,88,617,659,0,0,113,0
ctrl2_80bpm,657,89,619,657,0,0,113,0
ctrl2_80bpm,657,90,630,660,0,0,113,0
ctrl2_80bpm,664,91,656,657,0,0,113,0
ctrl2_80bpm,665,91,667,657,0,0,113,0
ctrl2_80bpm,671,91,684,659,0,0,113,0
ctrl2_80bpm,671,89,685,657,0,0,113,0
ctrl2_80bpm,674,88,684,661,0,0,113,0
ctrl2_80bpm,671,89,674,663,0,0,113,0
ctrl2_80bpm,665,88,651,656,0,0,113,0
ctrl2_80bpm,662,88,639,660,0,0,113,0
ctrl2_80bpm,663,88,636,655,0,0,113,0
ctrl2_80bpm,659,84,631,657,0,0,113,0
ctrl2_80bpm,663,84,627,659,0,0,113,0
ctrl2_80bpm,663,84,635,660,0,0,113,0
ctrl2_80bpm,661,81,639,656,0,0,113,0
ctrl2_80bpm,660,80,639,651,0,0,113,0
ctrl2_80bpm,663,83,652,664,0,0,113,0
ctrl2_80bpm,663,85,658,664,0,0,113,0
ctrl2_80bpm,660,89,657,659,0,0,113,0
ctrl2_80bpm,661,92,660,664,0,0,113,0
ctrl2_80bpm,663,92,658,664,0,0,113,0
ctrl2_80bpm,658,86,661,660,0,0,113,0
ctrl2_80bpm,646,88,656,664,0,0,113,0
ctrl2_80bpm,658,89,652,662,0,0,113,0
ctrl2_80bpm,660,90,653,660,0,0,113,0
ctrl2_80bpm,667,90,667,662,0,0,113,0
ctrl2_80bpm,675,92,695,662,0,0,113,0
ctrl2_80bpm,681,93,732,658,0,0,113,0
ctrl2_80bpm,689,93,767,667,0,0,113,0
ctrl2_80bpm,700,92,790,667,0,0,113,0
ctrl2_80bpm,699,91,781,666,0,0,113,0
ctrl2_80bpm,691,88,748,662,0,0,113,0
ctrl2_80bpm,683,88,700,659,0,0,113,0
ctrl2_80bpm,673,87,677,655,0,0,113,0
ctrl2_80bpm,667,88,647,655,0,0,113,0
ctrl2_80bpm,660,88,627,651,0,0,113,0
ctrl2_80bpm,652,86,610,653,0,0,113,0
ctrl2_80bpm,655,88,614,656,0,0,113,0
ctrl2_80bpm,659,85,623,661,0,0,113,0
ctrl2_80bpm,661,81,639,663,0,0,113,0
ctrl2_80bpm,671,86,666,660,0,0,113,0
ctrl2_80bpm,671,80,677,663,0,0,113,0
ctrl2_80bpm,671,78,680,664,0,0,113,0
ctrl2_80bpm,670,84,687,664,0,0,113,0
ctrl2_80bpm,664,86,674,660,0,0,113,0
ctrl2_80bpm,661,88,663,661,0,0,113,0
ctrl2_80bpm,656,90,657,659,0,0,113,0
ctrl2_80bpm,655,85,646,660,0,0,113,0
ctrl2_80bpm,656,88,639,656,0,0,113,0
ctrl2_80bpm,659,89,638,660,0,0,113,0
ctrl2_80bpm,659,89,634,656,0,0,113,0
ctrl2_80bpm,655,89,639,657,0,0,113,0
ctrl2_80bpm,657,88,648,660,0,0,113,0
ctrl2_80bpm,663,89,651,656,0,0,113,0
ctrl2_80bpm,663,88,652,653,0,0,113,0
ctrl2_80bpm,663,88,659,657,0,0,113,0
ctrl2_80bpm,666,89,660,659,0,0,113,0
ctrl2_80bpm,668,90,661,660,0,0,113,0
ctrl2_80bpm,665,89,658,658,0,0,113,0
ctrl2_80bpm,666,89,661,657,0,0,113,0
ctrl2_80bpm,668,88,660,655,0,0,113,0
ctrl2_80bpm,662,89,650,651,0,0,113,0
ctrl2_80bpm,664,89,656,652,0,0,113,0
ctrl2_80bpm,669,88,681,655,0,0,113,0
ctrl2_80bpm,678,88,715,659,0,0,113,0
ctrl2_80bpm,685,86,747,660,0,0,113,0
ctrl2_80bpm,697,84,781,666,0,0,113,0
ctrl2_80bpm,693,81,791,665,0,0,113,0
ctrl2_80bpm,692,78,755,668,0,0,113,0
ctrl2_80bpm,676,77,719,670,0,0,113,0
ctrl2_80bpm,671,82,679,665,0,0,113,0
ctrl2_80bpm,665,85,653,660,0,0,113,0
ctrl2_80bpm,656,92,635,657,0,0,113,0
ctrl2_80bpm,649,85,620,653,0,0,113,0
ctrl2_80bpm,648,86,620,654,0,0,113,0
ctrl2_80bpm,655,88,628,656,0,0,113,0
ctrl2_80bpm,657,90,648,655,0,0,113,0
ctrl2_80bpm,661,91,668,657,0,0,113,0
ctrl2_80bpm,667,91,680,660,0,0,113,0
ctrl2_80bpm,667,90,687,660,0,0,113,0
ctrl2_80bpm,670,90,685,657,0,0,113,0
ctrl2_80bpm,671,88,682,659,0,0,113,0
ctrl2_80bpm,668,89,672,663,0,0,113,0
ctrl2_80bpm,664,88,658,658,0,0,113,0
ctrl2_80bpm,665,88,650,656,0,0,113,0
ctrl2_80bpm,660,88,639,655,0,0,113,0
ctrl2_80bpm,662,90,639,656,0,0,113,0
ctrl2_80bpm,661,92,639,655,0,0,113,0
ctrl2_80bpm,666,89,639,651,0,0,113,0
ctrl2_80bpm,661,88,649,653,0,0,113,0
ctrl2_80bpm,663,86,650,659,0,0,113,0
ctrl2_80bpm,668,84,653,659,0,0,113,0
ctrl2_80bpm,665,78,652,662,0,0,113,0
ctrl2_80bpm,666,81,654,659,0,0,113,0
ctrl2_80bpm,668,80,661,665,0,0,113,0
ctrl2_80bpm,667,80,660,665,0,0,113,0
ctrl2_80bpm,666,82,660,661,0,0,113,0
ctrl2_80bpm,660,91,661,660,0,0,113,0
ctrl2_80bpm,659,89,664,662,0,0,113,0
ctrl2_80bpm,663,90,668,661,0,0,113,0
ctrl2_80bpm,668,88,697,663,0,0,113,0
ctrl2_80bpm,673,89,730,663,0,0,113,0
ctrl2_80bpm,686,90,767,666,0,0,113,0
ctrl2_80bpm,695,92,799,669,0,0,113,0
ctrl2_80bpm,697,89,803,667,0,0,113,0
ctrl2_80bpm,692,87,763,667,0,0,113,0
ctrl2_80bpm,679,86,724,666,0,0,113,0
ctrl2_80bpm,673,84,683,665,0,0,113,0
ctrl2_80bpm,668,85,654,664,0,0,113,0
ctrl2_80bpm,663,88,637,657,0,0,113,0
ctrl2_80bpm,661,88,622,655,0,0,113,0
ctrl2_80bpm,659,88,619,655,0,0,113,0
ctrl2_80bpm,661,92,634,657,0,0,113,0
ctrl2_80bpm,664,90,654,652,0,0,113,0
ctrl2_80bpm,668,92,668,655,0,0,113,0
ctrl2_80bpm,668,92,682,658,0,0,113,0
ctrl2_80bpm,676,88,692,661,0,0,113,0
ctrl2_80bpm,676,84,688,660,0,0,113,0
ctrl2_80bpm,673,84,676,661,0,0,113,0
ctrl2_80bpm,671,84,664,666,0,0,113,0
ctrl2_80bpm,665,78,649,660,0,0,113,0
ctrl2_80bpm,665,80,639,660,0,0,113,0
ctrl2_80bpm,665,80,639,659,0,0,113,0
ctrl2_80bpm,663,85,639,660,0,0,113,0
ctrl2_80bpm,661,92,639,659,0,0,113,0
ctrl2_80bpm,660,90,639,660,0,0,113,0
ctrl2_80bpm,658,84,653,655,0,0,113,0
ctrl2_80bpm,657,86,658,662,0,0,113,0
ctrl2_80bpm,661,87,661,659,0,0,113,0
ctrl2_80bpm,661,89,663,663,0,0,113,0
ctrl2_80bpm,663,88,663,664,0,0,113,0
ctrl2_80bpm,663,88,660,661,0,0,113,0
ctrl2_80bpm,663,89,657,662,0,0,113,0
ctrl2_80bpm,665,88,660,664,0,0,113,0
ctrl2_80bpm,667,88,660,659,0,0,113,0
ctrl2_80bpm,668,88,658,661,0,0,113,0
ctrl2_80bpm,670,89,664,657,0,0,113,0
ctrl2_80bpm,670,90,676,659,0,0,113,0
ctrl2_80bpm,676,92,711,658,0,0,113,0
ctrl2_80bpm,690,92,755,657,0,0,113,0
ctrl2_80bpm,696,93,800,660,0,0,113,0
ctrl2_80bpm,703,91,829,658,0,0,113,0
ctrl2_80bpm,698,87,799,660,0,0,113,0
ctrl2_80bpm,692,84,751,658,0,0,113,0
ctrl2_80bpm,683,80,701,661,0,0,113,0
ctrl2_80bpm,672,76,660,663,0,0,113,0
ctrl2_80bpm,665,78,634,660,0,0,113,0
ctrl2_80bpm,657,76,621,664,0,0,113,0
ctrl2_80bpm,659,79,614,660,0,0,113,0
ctrl2_80bpm,657,83,617,662,0,0,113,0
ctrl2_80bpm,655,90,633,659,0,0,113,0
